episode,reward,steps,success,wall_collisions,penalty_entries,epsilon
244,-1336.0,382,False,101,19,0.8715812207005758
245,-946.0,382,False,72,8,0.8710911522110937
246,-932.0,382,False,58,18,0.8706013657465301
247,-988.0,382,False,65,16,0.8701118611445852
248,-943.0,382,False,65,13,0.8696226382430523
249,-956.0,382,False,59,14,0.8691336968798187
250,-969.0,382,False,67,6,0.8686450368928641
251,-946.0,382,False,63,12,0.8681566581202622
252,-1211.0,382,False,83,22,0.8676685604001795
253,-1212.0,382,False,95,12,0.8671807435708756
254,-1030.0,382,False,72,11,0.8666932074707036
255,-983.0,382,False,70,12,0.8662059519381091
256,-936.0,382,False,58,11,0.8657189768116309
257,-1017.0,382,False,62,18,0.8652322819299009
258,-1008.0,382,False,61,16,0.8647458671316434
259,-1011.0,382,False,73,8,0.8642597322556759
260,-888.0,382,False,57,14,0.8637738771409086
261,-1103.0,382,False,90,9,0.8632883016263444
262,-1204.0,382,False,90,16,0.8628030055510787
263,-1199.0,382,False,87,16,0.8623179887542997
264,-891.0,382,False,56,15,0.8618332510752879
265,-1225.0,382,False,102,7,0.8613487923534164
266,-1116.0,382,False,82,18,0.8608646124281509
267,-1271.0,382,False,107,8,0.8603807111390495
268,-1229.0,382,False,95,14,0.8598970883257623
269,-1139.0,382,False,85,8,0.8594137438280318
270,-875.0,382,False,52,17,0.8589306774856927
271,-1019.0,382,False,87,2,0.8584478891386724
272,-1145.0,382,False,92,13,0.8579653786269896
273,-998.0,382,False,63,22,0.8574831457907557
274,-1010.0,382,False,58,27,0.8570011904701735
275,-1021.0,382,False,71,9,0.8565195125055386
276,-1248.0,382,False,95,22,0.8560381117372377
277,-1110.0,382,False,80,12,0.8555569880057498
278,-1188.0,382,False,96,15,0.8550761411516453
279,-1184.0,382,False,81,20,0.854595571015587
280,-1041.0,382,False,76,10,0.854115277438329
281,-959.0,382,False,56,22,0.8536352602607169
282,-1016.0,382,False,57,30,0.853155519323688
283,-1386.0,382,False,117,19,0.8526760544682715
284,-1044.0,382,False,78,12,0.8521968655355876
285,-1101.0,382,False,70,20,0.8517179523668481
286,-1092.0,382,False,88,11,0.8512393148033561
287,-1179.0,382,False,86,14,0.8507609526865064
288,-1179.0,382,False,95,7,0.8502828658577846
289,-1008.0,382,False,61,18,0.8498050541587677
290,-1292.0,382,False,105,10,0.8493275174311239
291,-1097.0,382,False,78,19,0.8488502555166126
292,-958.0,382,False,62,14,0.8483732682570841
293,-1089.0,382,False,76,15,0.8478965554944798
294,-1161.0,382,False,94,4,0.847420117070832
295,-1087.0,382,False,76,11,0.8469439528282641
296,-1256.0,382,False,99,13,0.8464680626089899
297,-582.0,342,True,61,17,0.8459924462553146
298,-1137.0,382,False,91,14,0.8455171036096336
299,-1126.0,382,False,88,15,0.8450420345144335
300,-1027.0,382,False,54,27,0.8445672388122912
301,-1032.0,382,False,85,6,0.8440927163458742
302,-1199.0,382,False,103,9,0.8436184669579408
303,-1045.0,382,False,53,27,0.8431444904913395
304,-1197.0,382,False,96,9,0.8426707867890095
305,-1136.0,382,False,73,20,0.8421973556939801
306,-1092.0,382,False,80,11,0.8417241970493711
307,-998.0,382,False,79,8,0.8412513106983927
308,-1090.0,382,False,69,19,0.840778696484345
309,-1157.0,382,False,64,31,0.8403063542506185
310,-1094.0,382,False,87,10,0.8398342838406939
311,-1091.0,382,False,86,12,0.8393624850981418
312,-1243.0,382,False,101,14,0.838890957866623
313,-1002.0,382,False,63,18,0.8384197019898881
314,-1049.0,382,False,76,16,0.8379487173117776
315,-1161.0,382,False,83,17,0.837478003676222
316,-969.0,382,False,73,9,0.8370075609272417
317,-1014.0,382,False,70,18,0.8365373889089465
318,-1224.0,382,False,107,8,0.8360674874655362
319,-957.0,382,False,69,13,0.8355978564413001
320,-1065.0,382,False,80,13,0.8351284956806175
321,-1098.0,382,False,73,15,0.8346594050279569
322,-942.0,382,False,73,5,0.8341905843278762
323,-1002.0,382,False,72,7,0.8337220334250228
324,-1062.0,382,False,69,25,0.8332537521641341
325,-1144.0,382,False,83,16,0.832785740390036
326,-1024.0,382,False,87,5,0.8323179979476439
327,-1039.0,382,False,75,14,0.8318505246819632
328,-1008.0,382,False,72,10,0.8313833204380875
329,-568.0,352,True,63,12,0.8309163850612001
330,-979.0,382,False,77,9,0.8304497183965731
331,-1156.0,382,False,96,11,0.8299833202895681
332,-1099.0,382,False,81,17,0.8295171905856351
333,-887.0,382,False,49,19,0.8290513291303135
334,-1056.0,382,False,88,7,0.8285857357692314
335,-1086.0,382,False,79,6,0.8281204103481058
336,-921.0,382,False,57,17,0.8276553527127423
337,-890.0,382,False,53,11,0.8271905627090355
338,-1000.0,382,False,62,17,0.8267260401829685
339,-1101.0,382,False,89,11,0.8262617849806131
340,-1175.0,382,False,95,15,0.8257977969481298
341,-1013.0,382,False,70,17,0.8253340759317673
342,-848.0,382,False,49,19,0.8248706217778633
343,-1174.0,382,False,107,4,0.8244074343328435
344,-1085.0,382,False,92,5,0.823944513443222
345,-1089.0,382,False,91,8,0.8234818589556013
346,-1114.0,382,False,83,11,0.8230194707166724
347,-941.0,382,False,56,15,0.8225573485732142
348,-1159.0,382,False,77,27,0.822095492372094
349,-1035.0,382,False,84,7,0.8216339019602672
350,-966.0,382,False,66,15,0.821172577184777
351,-960.0,382,False,71,9,0.8207115178927551
352,-967.0,382,False,58,12,0.8202507239314206
353,-1030.0,382,False,66,14,0.819790195148081
354,-1062.0,382,False,81,13,0.8193299313901315
355,-940.0,382,False,62,15,0.8188699325050552
356,-974.0,382,False,73,3,0.8184101983404228
357,-946.0,382,False,62,10,0.8179507287438927
358,-1037.0,382,False,87,5,0.8174915235632114
359,-1142.0,382,False,91,6,0.8170325826462125
360,-1116.0,382,False,90,10,0.8165739058408173
361,-973.0,382,False,68,14,0.8161154929950348
362,-998.0,382,False,59,16,0.8156573439569613
363,-983.0,382,False,65,18,0.8151994585747807
364,-1166.0,382,False,98,2,0.8147418366967639
365,-1050.0,382,False,85,9,0.8142844781712697
366,-961.0,382,False,62,11,0.8138273828467435
367,-1229.0,382,False,105,13,0.8133705505717185
368,-1025.0,382,False,73,16,0.8129139811948147
369,-1136.0,382,False,91,14,0.8124576745647392
370,-1006.0,382,False,76,11,0.8120016305302865
371,-1018.0,382,False,79,11,0.8115458489403378
372,-1019.0,382,False,71,7,0.8110903296438615
373,-836.0,382,False,54,12,0.8106350724899125
374,-926.0,382,False,66,9,0.8101800773276332
375,-956.0,382,False,70,9,0.8097253440062522
376,-1102.0,382,False,84,8,0.8092708723750853
377,-991.0,382,False,63,21,0.8088166622835348
378,-1065.0,382,False,84,11,0.8083627135810898
379,-980.0,382,False,75,1,0.8079090261173257
380,-1051.0,382,False,78,16,0.807455599741905
381,-937.0,382,False,69,10,0.8070024343045762
382,-1015.0,382,False,69,11,0.8065495296551746
383,-866.0,382,False,60,10,0.8060968856436217
384,-985.0,382,False,72,12,0.8056445021199256
385,-780.0,382,False,44,13,0.8051923789341805
386,-1057.0,382,False,81,6,0.8047405159365669
387,-1044.0,382,False,83,8,0.8042889129773517
388,-1008.0,382,False,71,7,0.8038375699068878
389,-1025.0,382,False,70,11,0.8033864865756143
390,-857.0,382,False,53,10,0.8029356628340562
391,-1238.0,382,False,87,26,0.8024850985328249
392,-1002.0,382,False,72,12,0.8020347935226171
393,-1105.0,382,False,85,16,0.8015847476542162
394,-1006.0,382,False,66,13,0.801134960778491
395,-1029.0,382,False,58,23,0.8006854327463963
396,-1031.0,382,False,73,17,0.8002361634089724
397,-917.0,382,False,65,9,0.7997871526173457
398,-835.0,382,False,48,6,0.7993384002227282
399,-1034.0,382,False,83,9,0.7988899060764171
400,-1043.0,382,False,80,11,0.7984416700297958
401,-1065.0,382,False,73,12,0.797993691934333
402,-1183.0,382,False,102,11,0.7975459716415825
403,-1005.0,382,False,65,15,0.797098509003184
404,-1117.0,382,False,95,9,0.7966513038708624
405,-882.0,382,False,47,22,0.7962043560964278
406,-1053.0,382,False,63,29,0.7957576655317761
407,-944.0,382,False,63,14,0.7953112320288876
408,-1186.0,382,False,95,9,0.7948650554398287
409,-1014.0,382,False,77,13,0.79441913561675
410,-858.0,382,False,54,11,0.793973472411888
411,-1099.0,382,False,93,7,0.7935280656775637
412,-843.0,382,False,61,6,0.7930829152661834
413,-955.0,382,False,54,18,0.7926380210302381
414,-1129.0,382,False,85,11,0.7921933828223038
415,-1056.0,382,False,73,14,0.7917490004950414
416,-1021.0,382,False,62,24,0.7913048739011966
417,-945.0,382,False,60,18,0.7908610028935998
418,-1044.0,382,False,75,17,0.7904173873251659
419,-1095.0,382,False,82,6,0.7899740270488946
420,-1128.0,382,False,92,12,0.7895309219178704
421,-1055.0,382,False,84,10,0.789088071785262
422,-1117.0,382,False,91,10,0.7886454765043227
423,-987.0,382,False,72,13,0.7882031359283906
424,-173.0,208,True,33,7,0.7877610499108875
425,-1026.0,382,False,66,23,0.7873192183053203
426,-1099.0,382,False,91,11,0.7868776409652797
427,-1031.0,382,False,73,15,0.7864363177444408
428,-960.0,382,False,74,8,0.7859952484965631
429,-997.0,382,False,70,14,0.7855544330754899
430,-952.0,382,False,70,10,0.7851138713351488
431,-920.0,382,False,73,5,0.7846735631295515
432,-1063.0,382,False,77,17,0.7842335083127936
433,-1068.0,382,False,81,7,0.7837937067390549
434,-941.0,382,False,59,15,0.7833541582625987
435,-1123.0,382,False,91,3,0.7829148627377727
436,-1055.0,382,False,76,8,0.782475820019008
437,-785.0,382,False,34,23,0.7820370299608196
438,-1098.0,382,False,74,23,0.7815984924178062
439,-1029.0,382,False,82,3,0.7811602072446503
440,-1096.0,382,False,89,13,0.7807221742961179
441,-973.0,382,False,56,14,0.7802843934270587
442,-953.0,382,False,69,10,0.7798468644924057
443,-992.0,382,False,71,14,0.7794095873471756
444,-926.0,382,False,54,12,0.7789725618464685
445,-1022.0,382,False,80,9,0.7785357878454677
446,-975.0,382,False,66,15,0.7780992651994402
447,-1124.0,382,False,97,8,0.7776629937637359
448,-1027.0,382,False,74,15,0.7772269733937883
449,-1028.0,382,False,60,18,0.7767912039451139
450,-946.0,382,False,53,23,0.7763556852733122
451,-1050.0,382,False,88,6,0.775920417234066
452,-1003.0,382,False,72,15,0.7754853996831415
453,-1141.0,382,False,90,15,0.7750506324763871
454,-990.0,382,False,72,14,0.7746161154697346
455,-1010.0,382,False,58,22,0.7741818485191989
456,-958.0,382,False,75,7,0.7737478314808774
457,-1000.0,382,False,71,13,0.7733140642109506
458,-1096.0,382,False,92,9,0.7728805465656815
459,-948.0,382,False,55,23,0.772447278401416
460,-1070.0,382,False,84,11,0.7720142595745827
461,-1041.0,382,False,58,22,0.7715814899416924
462,-992.0,382,False,75,9,0.7711489693593393
463,-1007.0,382,False,67,11,0.7707166976841993
464,-972.0,382,False,56,16,0.7702846747730312
465,-968.0,382,False,66,15,0.7698529004826763
466,-1087.0,382,False,82,9,0.769421374670058
467,-967.0,382,False,72,10,0.7689900971921821
468,-942.0,382,False,64,14,0.7685590679061369
469,-966.0,382,False,74,10,0.7681282866690928
470,-1022.0,382,False,63,22,0.7676977533383025
471,-1083.0,382,False,80,8,0.7672674677711004
472,-1165.0,382,False,101,10,0.7668374298249039
473,-1007.0,382,False,81,8,0.7664076393572113
474,-929.0,382,False,57,20,0.7659780962256041
475,-759.0,382,False,46,6,0.7655488002877447
476,-1135.0,382,False,90,15,0.7651197514013782
477,-1100.0,382,False,88,12,0.7646909494243311
478,-822.0,382,False,49,13,0.7642623942145119
479,-1055.0,382,False,74,18,0.763834085629911
480,-961.0,382,False,71,11,0.7634060235286001
481,-988.0,382,False,69,8,0.762978207768733
482,-1010.0,382,False,68,13,0.762550638208545
483,-934.0,382,False,53,16,0.7621233147063528
484,-976.0,382,False,66,10,0.7616962371205549
485,-1197.0,382,False,98,17,0.7612694053096312
486,-1051.0,382,False,72,10,0.760842819132143
487,-1012.0,382,False,72,6,0.760416478446733
488,-854.0,382,False,53,12,0.7599903831121253
489,-1063.0,382,False,84,10,0.7595645329871252
490,-1072.0,382,False,81,15,0.7591389279306194
491,-1062.0,382,False,74,18,0.7587135678015756
492,-971.0,382,False,80,5,0.758288452459043
493,-976.0,382,False,60,16,0.7578635817621517
494,-1057.0,382,False,90,6,0.7574389555701126
495,-1139.0,382,False,84,20,0.7570145737422181
496,-873.0,382,False,59,12,0.7565904361378414
497,-1054.0,382,False,86,1,0.7561665426164365
498,-1056.0,382,False,74,11,0.7557428930375384
499,-932.0,382,False,61,17,0.755319487260763
500,-1087.0,382,False,86,12,0.7548963251458067
501,-1154.0,382,False,98,9,0.7544734065524471
502,-893.0,382,False,59,7,0.754050731340542
503,-999.0,382,False,80,7,0.7536282993700304
504,-985.0,382,False,76,9,0.7532061105009313
505,-939.0,382,False,63,10,0.7527841645933446
506,-994.0,382,False,76,9,0.7523624615074507
507,-870.0,382,False,56,12,0.7519410011035105
508,-981.0,382,False,74,8,0.7515197832418652
509,-968.0,382,False,79,4,0.7510988077829364
510,-852.0,382,False,57,9,0.7506780745872259
511,-911.0,382,False,53,19,0.7502575835153161
512,-939.0,382,False,67,11,0.7498373344278694
513,-1049.0,382,False,58,26,0.7494173271856283
514,-1081.0,382,False,91,6,0.7489975616494157
515,-783.0,382,False,45,11,0.7485780376801344
516,-966.0,382,False,59,22,0.7481587551387674
517,-901.0,382,False,66,9,0.7477397138863776
518,-1050.0,382,False,62,28,0.7473209137841077
519,-1085.0,382,False,75,12,0.7469023546931808
520,-1136.0,382,False,99,5,0.7464840364748991
521,-1176.0,382,False,102,10,0.7460659589906455
522,-1138.0,382,False,90,12,0.7456481221018821
523,-953.0,382,False,71,10,0.7452305256701507
524,-1007.0,382,False,81,8,0.7448131695570731
525,-970.0,382,False,53,19,0.7443960536243505
526,-1268.0,382,False,113,9,0.7439791777337638
527,-948.0,382,False,56,14,0.7435625417471732
528,-919.0,382,False,58,18,0.743146145526519
529,-996.0,382,False,66,16,0.7427299889338203
530,-915.0,382,False,62,15,0.7423140718311757
531,-861.0,382,False,36,21,0.7418983940807636
532,-1018.0,382,False,71,18,0.7414829555448414
533,-899.0,382,False,59,11,0.7410677560857457
534,-829.0,382,False,48,7,0.7406527955658925
535,-1064.0,382,False,78,16,0.7402380738477766
536,-1056.0,382,False,80,14,0.7398235907939726
537,-1021.0,382,False,62,23,0.7394093462671338
538,-1261.0,382,False,104,20,0.7389953401299922
539,-1089.0,382,False,100,3,0.7385815722453596
540,-957.0,382,False,70,10,0.738168042476126
541,-1114.0,382,False,82,18,0.7377547506852608
542,-955.0,382,False,70,10,0.7373416967358117
543,-903.0,382,False,54,9,0.7369288804909061
544,-908.0,382,False,53,12,0.7365163018137492
545,-773.0,382,False,38,17,0.7361039605676254
546,-904.0,382,False,68,8,0.7356918566158981
547,-860.0,382,False,59,8,0.7352799898220086
548,-1179.0,382,False,100,11,0.7348683600494773
549,-1001.0,382,False,68,9,0.7344569671619031
550,-197.0,225,True,34,6,0.7340458110229632
551,-1189.0,382,False,103,9,0.7336348914964133
552,-1272.0,382,False,112,9,0.7332242084460876
553,-815.0,382,False,60,4,0.7328137617358986
554,-1123.0,382,False,100,7,0.7324035512298372
555,-1001.0,382,False,73,14,0.7319935767919724
556,-786.0,382,False,49,10,0.7315838382864516
557,-1042.0,382,False,81,11,0.7311743355775004
558,-1043.0,382,False,81,12,0.7307650685294221
559,-1155.0,382,False,96,11,0.7303560370065989
560,-905.0,382,False,55,16,0.7299472408734903
561,-987.0,382,False,67,17,0.7295386799946341
562,-840.0,382,False,62,4,0.7291303542346461
563,-965.0,382,False,65,9,0.7287222634582198
564,-890.0,382,False,64,10,0.7283144075301269
565,-966.0,382,False,50,20,0.7279067863152167
